,support,itemsets
208,0.17073170731707318,"frozenset({'Lakme Kajal - Black', 'NYX Professional Makeup Liquid Suede Cream Lipstick'})"
209,0.17073170731707318,"frozenset({'Nykaa Get Winged! Sketch Eyeliner Pen - Black Swan 01', 'Lakme Kajal - Black'})"
210,0.24390243902439024,"frozenset({'Lakme Kajal - Black', 'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow'})"
211,0.1951219512195122,"frozenset({'NYX Professional Makeup Liquid Suede Cream Lipstick', 'Maybelline New York Fashion Brow Duo Shaper'})"
212,0.17073170731707318,"frozenset({'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'NYX Professional Makeup Born To Glow Liquid Illuminator'})"
213,0.17073170731707318,"frozenset({'Nykaa Get Winged! Sketch Eyeliner Pen - Black Swan 01', 'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow'})"
214,0.1951219512195122,"frozenset({'Nykaa Matte to Last! Metallic Liquid Lipstick and Eyeshadow', 'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow'})"
215,0.21951219512195122,"frozenset({'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02'})"
216,0.1951219512195122,"frozenset({'Nykaa Naturals Apple Cider Vinegar & Ginger Shampoo & Conditioner- Anti-Dandruff Combo', 'Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02'})"
217,0.17073170731707318,"frozenset({'Herbal Essences Argan Oil Shampoo & Conditioner For Frizz - No Parabens, No Colourants', 'Herbal Essences Aloe & Bamboo Shampoo + Conditioner For Soft Smooth Hair, No Sulphates & Paraben', 'Nykaa Naturals Apple Cider Vinegar & Ginger Shampoo & Conditioner- Anti-Dandruff Combo'})"
218,0.17073170731707318,"frozenset({'Herbal Essences Argan Oil Shampoo & Conditioner For Frizz - No Parabens, No Colourants', 'Herbal Essences Bio:Renew Hydrate Coconut Milk Conditioner', 'Herbal Essences Strawberry & Mint Shampoo - For Cleansing & Volume - Paraben Free'})"
219,0.17073170731707318,"frozenset({'Herbal Essences Strawberry Shampoo & Conditioner For Volume - No Parabens, No Colourants', 'Herbal Essences Argan Oil Shampoo & Conditioner For Frizz - No Parabens, No Colourants', 'Herbal Essences Coconut Milk Shampoo & Conditioner For Hydration & Softness - No Parabens, No Colourants'})"
220,0.1951219512195122,"frozenset({'Kay Beauty Ultra Black Volume & Length Mascara - Midnight', 'Herbal Essences Argan Oil Shampoo & Conditioner For Frizz - No Parabens, No Colourants', 'Lakme Absolute Kohl Ultimate The Gelato Collection'})"
221,0.17073170731707318,"frozenset({'Herbal Essences Argan Oil Shampoo & Conditioner For Frizz - No Parabens, No Colourants', 'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02'})"
222,0.17073170731707318,"frozenset({'Kay Beauty Creme Blush', 'Kay Beauty Colour Correcting Primer', 'Kay Beauty Matte Compact'})"
223,0.17073170731707318,"frozenset({'Kay Beauty Ultra Black Volume & Length Mascara - Midnight', 'Kay Beauty Creme Blush', 'Kay Beauty Colour Correcting Primer'})"
224,0.17073170731707318,"frozenset({'Kay Beauty Gel Eye Pencil', 'Kay Beauty Colour Correcting Primer', 'Kay Beauty Eyeshadow Palette'})"
225,0.21951219512195122,"frozenset({'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Colour Correcting Primer', 'Kay Beauty Eyeshadow Palette'})"
226,0.1951219512195122,"frozenset({'Kay Beauty Illuminating Highlighter', 'Kay Beauty Colour Correcting Primer', 'Kay Beauty Eyeshadow Palette'})"
227,0.1951219512195122,"frozenset({'Kay Beauty Eyeshadow Palette', 'Kay Beauty Colour Correcting Primer', 'Kay Beauty Matte Compact'})"
228,0.17073170731707318,"frozenset({'Kay Beauty Ultra Black Volume & Length Mascara - Midnight', 'Kay Beauty Colour Correcting Primer', 'Kay Beauty Eyeshadow Palette'})"
229,0.17073170731707318,"frozenset({'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Colour Correcting Primer', 'Kay Beauty Eyeshadow Palette'})"
230,0.21951219512195122,"frozenset({'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Colour Correcting Primer', 'Kay Beauty Eyeshadow Palette'})"
231,0.21951219512195122,"frozenset({'Kay Beauty Illuminating Highlighter', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Colour Correcting Primer'})"
232,0.1951219512195122,"frozenset({'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Colour Correcting Primer', 'Kay Beauty Matte Compact'})"
233,0.1951219512195122,"frozenset({'Kay Beauty Hd Liquid Concealer', 'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Colour Correcting Primer'})"
234,0.1951219512195122,"frozenset({'Kay Beauty Illuminating Highlighter', 'Kay Beauty Colour Correcting Primer', 'Kay Beauty Matte Compact'})"
235,0.1951219512195122,"frozenset({'Kay Beauty Illuminating Highlighter', 'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Colour Correcting Primer'})"
236,0.17073170731707318,"frozenset({'Kay Beauty Ultra Black Volume & Length Mascara - Midnight', 'Kay Beauty Colour Correcting Primer', 'Kay Beauty Matte Compact'})"
237,0.1951219512195122,"frozenset({'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Colour Correcting Primer', 'Kay Beauty Matte Compact'})"
238,0.17073170731707318,"frozenset({'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Colour Correcting Primer'})"
239,0.17073170731707318,"frozenset({'Kay Beauty Colour Corrector Stick', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Eyeshadow Palette'})"
240,0.17073170731707318,"frozenset({'Kay Beauty Colour Corrector Stick', 'Kay Beauty Illuminating Highlighter', 'Kay Beauty Eyeshadow Palette'})"
241,0.1951219512195122,"frozenset({'Kay Beauty Colour Corrector Stick', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Matte Compact'})"
242,0.17073170731707318,"frozenset({'Kay Beauty Colour Corrector Stick', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight', 'Kay Beauty Eyeshadow Palette'})"
243,0.1951219512195122,"frozenset({'Kay Beauty Colour Corrector Stick', 'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Eyeshadow Palette'})"
244,0.1951219512195122,"frozenset({'Kay Beauty Colour Corrector Stick', 'Lakme Kajal - Black', 'Kay Beauty Eyeshadow Palette'})"
245,0.17073170731707318,"frozenset({'Kay Beauty Colour Corrector Stick', 'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Eyeshadow Palette'})"
246,0.17073170731707318,"frozenset({'Kay Beauty Colour Corrector Stick', 'Kay Beauty Illuminating Highlighter', 'Kay Beauty Hd Liquid Concealer'})"
247,0.17073170731707318,"frozenset({'Kay Beauty Ultra Black Volume & Length Mascara - Midnight', 'Kay Beauty Illuminating Highlighter', 'Kay Beauty Colour Corrector Stick'})"
248,0.17073170731707318,"frozenset({'Kay Beauty Colour Corrector Stick', 'Kay Beauty Illuminating Highlighter', 'Lakme Absolute Kohl Ultimate The Gelato Collection'})"
249,0.1951219512195122,"frozenset({'Kay Beauty Colour Corrector Stick', 'Kay Beauty Illuminating Highlighter', 'Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02'})"
250,0.17073170731707318,"frozenset({'Kay Beauty Colour Corrector Stick', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight', 'Kay Beauty Matte Compact'})"
251,0.21951219512195122,"frozenset({'Kay Beauty Colour Corrector Stick', 'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight'})"
252,0.1951219512195122,"frozenset({'Kay Beauty Creme Blush', 'Kay Beauty Gel Eye Pencil', 'Kay Beauty Eyeshadow Palette'})"
253,0.17073170731707318,"frozenset({'Kay Beauty Creme Blush', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Eyeshadow Palette'})"
254,0.21951219512195122,"frozenset({'Kay Beauty Creme Blush', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Matte Compact'})"
255,0.17073170731707318,"frozenset({'Kay Beauty Ultra Black Volume & Length Mascara - Midnight', 'Kay Beauty Creme Blush', 'Kay Beauty Eyeshadow Palette'})"
256,0.17073170731707318,"frozenset({'Kay Beauty Creme Blush', 'Lakme 9to5 Primer + Matte Liquid Lip Color', 'Kay Beauty Eyeshadow Palette'})"
257,0.17073170731707318,"frozenset({'Kay Beauty Creme Blush', 'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Eyeshadow Palette'})"
258,0.17073170731707318,"frozenset({'Kay Beauty Creme Blush', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Gel Eye Pencil'})"
259,0.1951219512195122,"frozenset({'Kay Beauty Creme Blush', 'Kay Beauty Gel Eye Pencil', 'Kay Beauty Matte Compact'})"
260,0.17073170731707318,"frozenset({'Kay Beauty Ultra Black Volume & Length Mascara - Midnight', 'Kay Beauty Creme Blush', 'Kay Beauty Gel Eye Pencil'})"
261,0.1951219512195122,"frozenset({'Kay Beauty Creme Blush', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Matte Compact'})"
262,0.1951219512195122,"frozenset({'Kay Beauty Ultra Black Volume & Length Mascara - Midnight', 'Kay Beauty Creme Blush', 'Kay Beauty Matte Compact'})"
263,0.17073170731707318,"frozenset({'Kay Beauty Creme Blush', ""L'Oreal Paris Infallible Pro-Spray & Set Makeup Extender"", 'Kay Beauty Matte Compact'})"
264,0.1951219512195122,"frozenset({'Kay Beauty Creme Blush', ""L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick"", 'Kay Beauty Matte Compact'})"
265,0.17073170731707318,"frozenset({'Kay Beauty Creme Blush', 'Lakme 9to5 Primer + Matte Liquid Lip Color', 'Kay Beauty Matte Compact'})"
266,0.17073170731707318,"frozenset({'Kay Beauty Creme Blush', 'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Matte Compact'})"
267,0.17073170731707318,"frozenset({'Kay Beauty Creme Blush', 'Lakme Kajal - Black', 'Kay Beauty Matte Compact'})"
268,0.17073170731707318,"frozenset({'Kay Beauty Creme Blush', 'Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02', 'Kay Beauty Matte Compact'})"
269,0.1951219512195122,"frozenset({'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Gel Eye Pencil', 'Kay Beauty Eyeshadow Palette'})"
270,0.1951219512195122,"frozenset({'Kay Beauty Eyeshadow Palette', 'Kay Beauty Gel Eye Pencil', 'Kay Beauty Matte Compact'})"
271,0.17073170731707318,"frozenset({'Kay Beauty Ultra Black Volume & Length Mascara - Midnight', 'Kay Beauty Gel Eye Pencil', 'Kay Beauty Eyeshadow Palette'})"
272,0.17073170731707318,"frozenset({'Lakme 9to5 Primer + Matte Liquid Lip Color', 'Kay Beauty Gel Eye Pencil', 'Kay Beauty Eyeshadow Palette'})"
273,0.17073170731707318,"frozenset({'Nykaa Naturals Apple Cider Vinegar & Ginger Shampoo & Conditioner- Anti-Dandruff Combo', 'Kay Beauty Gel Eye Pencil', 'Kay Beauty Eyeshadow Palette'})"
274,0.17073170731707318,"frozenset({'Kay Beauty Hd Liquid Concealer', 'Kay Beauty HD Translucent Loose Powder - White', 'Kay Beauty Eyeshadow Palette'})"
275,0.2682926829268293,"frozenset({'Kay Beauty Illuminating Highlighter', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Eyeshadow Palette'})"
276,0.2682926829268293,"frozenset({'Kay Beauty Eyeshadow Palette', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Matte Compact'})"
277,0.1951219512195122,"frozenset({'Kay Beauty Ultra Black Volume & Length Mascara - Midnight', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Eyeshadow Palette'})"
278,0.17073170731707318,"frozenset({'Kay Beauty Hd Liquid Concealer', 'Lakme 9to5 Primer + Matte Liquid Lip Color', 'Kay Beauty Eyeshadow Palette'})"
279,0.21951219512195122,"frozenset({'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Eyeshadow Palette'})"
280,0.1951219512195122,"frozenset({'Kay Beauty Eyeshadow Palette', 'Kay Beauty Hd Liquid Concealer', 'Lakme Absolute Plush Matte Lip Crayon'})"
281,0.21951219512195122,"frozenset({'Kay Beauty Hd Liquid Concealer', 'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Eyeshadow Palette'})"
282,0.17073170731707318,"frozenset({'Kay Beauty Hd Liquid Concealer', 'Nykaa Naturals Apple Cider Vinegar & Ginger Shampoo & Conditioner- Anti-Dandruff Combo', 'Kay Beauty Eyeshadow Palette'})"
283,0.21951219512195122,"frozenset({'Kay Beauty Hd Liquid Concealer', 'Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02', 'Kay Beauty Eyeshadow Palette'})"
284,0.24390243902439024,"frozenset({'Kay Beauty Illuminating Highlighter', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Matte Compact'})"
285,0.17073170731707318,"frozenset({'Kay Beauty Ultra Black Volume & Length Mascara - Midnight', 'Kay Beauty Illuminating Highlighter', 'Kay Beauty Eyeshadow Palette'})"
286,0.1951219512195122,"frozenset({'Kay Beauty Illuminating Highlighter', 'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Eyeshadow Palette'})"
287,0.21951219512195122,"frozenset({'Kay Beauty Illuminating Highlighter', 'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Eyeshadow Palette'})"
288,0.1951219512195122,"frozenset({'Kay Beauty Illuminating Highlighter', 'Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02', 'Kay Beauty Eyeshadow Palette'})"
289,0.17073170731707318,"frozenset({'Kay Beauty Eyeshadow Palette', 'Kay Beauty Matte Drama Long Stay Lipstick', 'Kay Beauty Matte Compact'})"
290,0.24390243902439024,"frozenset({'Kay Beauty Ultra Black Volume & Length Mascara - Midnight', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Matte Compact'})"
291,0.17073170731707318,"frozenset({'Lakme 9 To 5 Matte Moist Mattifying Moisturiser', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Matte Compact'})"
292,0.1951219512195122,"frozenset({'Kay Beauty Eyeshadow Palette', 'Lakme 9to5 Primer + Matte Liquid Lip Color', 'Kay Beauty Matte Compact'})"
293,0.2682926829268293,"frozenset({'Kay Beauty Eyeshadow Palette', 'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Matte Compact'})"
294,0.1951219512195122,"frozenset({'Kay Beauty Eyeshadow Palette', 'Lakme Absolute Plush Matte Lip Crayon', 'Kay Beauty Matte Compact'})"
295,0.24390243902439024,"frozenset({'Kay Beauty Eyeshadow Palette', 'Lakme Kajal - Black', 'Kay Beauty Matte Compact'})"
296,0.17073170731707318,"frozenset({'Nykaa Get Winged! Sketch Eyeliner Pen - Black Swan 01', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Matte Compact'})"
297,0.2926829268292683,"frozenset({'Kay Beauty Eyeshadow Palette', 'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Matte Compact'})"
298,0.1951219512195122,"frozenset({'Kay Beauty Eyeshadow Palette', 'Nykaa Naturals Apple Cider Vinegar & Ginger Shampoo & Conditioner- Anti-Dandruff Combo', 'Kay Beauty Matte Compact'})"
299,0.21951219512195122,"frozenset({'Kay Beauty Eyeshadow Palette', 'Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02', 'Kay Beauty Matte Compact'})"
300,0.21951219512195122,"frozenset({'Kay Beauty Ultra Black Volume & Length Mascara - Midnight', 'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Eyeshadow Palette'})"
301,0.17073170731707318,"frozenset({'Lakme 9to5 Primer + Matte Liquid Lip Color', 'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Eyeshadow Palette'})"
302,0.1951219512195122,"frozenset({'Kay Beauty Eyeshadow Palette', 'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Lakme Absolute Plush Matte Lip Crayon'})"
303,0.17073170731707318,"frozenset({'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Lakme Kajal - Black', 'Kay Beauty Eyeshadow Palette'})"
304,0.17073170731707318,"frozenset({'Nykaa Get Winged! Sketch Eyeliner Pen - Black Swan 01', 'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Eyeshadow Palette'})"
305,0.24390243902439024,"frozenset({'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Eyeshadow Palette'})"
306,0.17073170731707318,"frozenset({'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02', 'Kay Beauty Eyeshadow Palette'})"
307,0.17073170731707318,"frozenset({'Kay Beauty Eyeshadow Palette', 'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Lakme Absolute Plush Matte Lip Crayon'})"
308,0.17073170731707318,"frozenset({'Nykaa Get Winged! Sketch Eyeliner Pen - Black Swan 01', 'Lakme Kajal - Black', 'Kay Beauty Eyeshadow Palette'})"
309,0.21951219512195122,"frozenset({'Lakme Kajal - Black', 'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Eyeshadow Palette'})"
310,0.1951219512195122,"frozenset({'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02', 'Kay Beauty Eyeshadow Palette'})"
311,0.17073170731707318,"frozenset({'Nykaa Naturals Apple Cider Vinegar & Ginger Shampoo & Conditioner- Anti-Dandruff Combo', 'Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02', 'Kay Beauty Eyeshadow Palette'})"
312,0.17073170731707318,"frozenset({'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Gel Eye Pencil', 'Kay Beauty Matte Compact'})"
313,0.17073170731707318,"frozenset({'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Gel Eye Pencil', 'Lakme 9to5 Primer + Matte Liquid Lip Color'})"
314,0.17073170731707318,"frozenset({'Kay Beauty Hd Liquid Concealer', 'Nykaa Naturals Apple Cider Vinegar & Ginger Shampoo & Conditioner- Anti-Dandruff Combo', 'Kay Beauty Gel Eye Pencil'})"
315,0.17073170731707318,"frozenset({'Kay Beauty Ultra Black Volume & Length Mascara - Midnight', 'Kay Beauty Gel Eye Pencil', 'Kay Beauty Matte Compact'})"
316,0.17073170731707318,"frozenset({'Kay Beauty Illuminating Highlighter', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty HD Translucent Loose Powder - White'})"
317,0.24390243902439024,"frozenset({'Kay Beauty Illuminating Highlighter', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Matte Compact'})"
318,0.17073170731707318,"frozenset({'Kay Beauty Ultra Black Volume & Length Mascara - Midnight', 'Kay Beauty Illuminating Highlighter', 'Kay Beauty Hd Liquid Concealer'})"
319,0.1951219512195122,"frozenset({'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Illuminating Highlighter'})"
320,0.1951219512195122,"frozenset({'Kay Beauty Illuminating Highlighter', 'Kay Beauty Hd Liquid Concealer', 'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow'})"
321,0.1951219512195122,"frozenset({'Kay Beauty Illuminating Highlighter', 'Kay Beauty Hd Liquid Concealer', 'Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02'})"
322,0.1951219512195122,"frozenset({'Kay Beauty Ultra Black Volume & Length Mascara - Midnight', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Matte Compact'})"
323,0.1951219512195122,"frozenset({'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Matte Compact'})"
324,0.17073170731707318,"frozenset({'Kay Beauty Hd Liquid Concealer', 'Lakme Absolute Plush Matte Lip Crayon', 'Kay Beauty Matte Compact'})"
325,0.17073170731707318,"frozenset({'Kay Beauty Hd Liquid Concealer', 'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Matte Compact'})"
326,0.17073170731707318,"frozenset({'Kay Beauty Hd Liquid Concealer', 'Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02', 'Kay Beauty Matte Compact'})"
327,0.17073170731707318,"frozenset({'Kay Beauty Ultra Black Volume & Length Mascara - Midnight', 'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Hd Liquid Concealer'})"
328,0.17073170731707318,"frozenset({'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Hd Liquid Concealer', 'Lakme Absolute Plush Matte Lip Crayon'})"
329,0.17073170731707318,"frozenset({'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Hd Liquid Concealer', 'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow'})"
330,0.17073170731707318,"frozenset({'Kay Beauty Ultra Black Volume & Length Mascara - Midnight', 'Kay Beauty Illuminating Highlighter', 'Kay Beauty Matte Compact'})"
331,0.17073170731707318,"frozenset({'Kay Beauty Illuminating Highlighter', 'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Matte Compact'})"
332,0.1951219512195122,"frozenset({'Kay Beauty Illuminating Highlighter', 'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Matte Compact'})"
333,0.1951219512195122,"frozenset({'Kay Beauty Ultra Black Volume & Length Mascara - Midnight', 'Kay Beauty Illuminating Highlighter', 'Lakme Absolute Kohl Ultimate The Gelato Collection'})"
334,0.17073170731707318,"frozenset({'Kay Beauty Illuminating Highlighter', 'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow'})"
335,0.17073170731707318,"frozenset({'Kay Beauty Illuminating Highlighter', 'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02'})"
336,0.17073170731707318,"frozenset({'Kay Beauty Illuminating Highlighter', 'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02'})"
337,0.21951219512195122,"frozenset({'Kay Beauty Ultra Black Volume & Length Mascara - Midnight', 'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Kay Beauty Matte Compact'})"
338,0.17073170731707318,"frozenset({'Kay Beauty Ultra Black Volume & Length Mascara - Midnight', 'Lakme Kajal - Black', 'Kay Beauty Matte Compact'})"
339,0.17073170731707318,"frozenset({'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Lakme Absolute Plush Matte Lip Crayon', 'Kay Beauty Matte Compact'})"
340,0.1951219512195122,"frozenset({'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Matte Compact'})"
341,0.17073170731707318,"frozenset({'Lakme Kajal - Black', 'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Matte Compact'})"
342,0.17073170731707318,"frozenset({'Kay Beauty Ultra Black Volume & Length Mascara - Midnight', 'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Lakme Absolute Plush Matte Lip Crayon'})"
343,0.17073170731707318,"frozenset({'Kay Beauty Ultra Black Volume & Length Mascara - Midnight', 'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow'})"
344,0.17073170731707318,"frozenset({'Kay Beauty Ultra Black Volume & Length Mascara - Midnight', 'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02'})"
345,0.17073170731707318,"frozenset({'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Lakme Absolute Plush Matte Lip Crayon'})"
346,0.1951219512195122,"frozenset({'Kay Beauty Illuminating Highlighter', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Colour Correcting Primer', 'Kay Beauty Eyeshadow Palette'})"
347,0.17073170731707318,"frozenset({'Kay Beauty Eyeshadow Palette', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Colour Correcting Primer', 'Kay Beauty Matte Compact'})"
348,0.1951219512195122,"frozenset({'Kay Beauty Hd Liquid Concealer', 'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Colour Correcting Primer', 'Kay Beauty Eyeshadow Palette'})"
349,0.17073170731707318,"frozenset({'Kay Beauty Illuminating Highlighter', 'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Colour Correcting Primer', 'Kay Beauty Eyeshadow Palette'})"
350,0.17073170731707318,"frozenset({'Kay Beauty Ultra Black Volume & Length Mascara - Midnight', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Colour Correcting Primer', 'Kay Beauty Matte Compact'})"
351,0.17073170731707318,"frozenset({'Kay Beauty Eyeshadow Palette', 'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Colour Correcting Primer', 'Kay Beauty Matte Compact'})"
352,0.17073170731707318,"frozenset({'Lakme Absolute Kohl Ultimate The Gelato Collection', 'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Colour Correcting Primer', 'Kay Beauty Eyeshadow Palette'})"
353,0.17073170731707318,"frozenset({'Kay Beauty Illuminating Highlighter', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Colour Correcting Primer', 'Kay Beauty Matte Compact'})"
354,0.17073170731707318,"frozenset({'Kay Beauty Illuminating Highlighter', 'Kay Beauty Hd Liquid Concealer', 'Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow', 'Kay Beauty Colour Correcting Primer'})"
355,0.17073170731707318,"frozenset({'Kay Beauty Colour Corrector Stick', 'Kay Beauty Illuminating Highlighter', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Eyeshadow Palette'})"
356,0.17073170731707318,"frozenset({'Kay Beauty Colour Corrector Stick', 'Kay Beauty Eyeshadow Palette', 'Kay Beauty Ultra Black Volume & Length Mascara - Midnight', 'Kay Beauty Matte Compact'})"
357,0.17073170731707318,"frozenset({'Kay Beauty Creme Blush', 'Kay Beauty Hd Liquid Concealer', 'Kay Beauty Gel Eye Pencil', 'Kay Beauty Eyeshadow Palette'})"
